dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,tm_spin,sb
4/4/16,160404_164552atl,8a46fd6f-2bfb-4bf0-85fa-158676ba64a4,5,1,453286,518692,9,Home Run,B,78,3.58,1.65,-6.22,8.23,FF,0,0.718,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,216.909,1.22798,1,was,0.072093453,-137.7167011,0.288480792,-6.435825576,8.232404178,-6.22,8.23,-3.417309722,55,5.192546594,8.397691372,-140.6826561,-0.352338255,-12.88899962,27.52399962,-15.69200031,96.09,-1.101644082,3.821085003,-1.08,3.8,2146,0
4/4/16,160404_164603atl,9fd62429-8876-471c-ac7e-ecaa19dab4ed,5,2,453286,518692,9,Home Run,B,79,3.61,1.65,-9.15,2.72,CH,23,1.322,L,0,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,253.174,-1.67347,1,was,0.079299703,-125.2167506,0.317116775,-9.406064477,2.749594524,-9.15,2.72,-3.201885543,55,5.387356026,11.6696696,-127.8688962,-3.978188786,-15.58900038,22.374,-27.62200061,87.59,0.402685032,1.03304117,0.43,0.99,1805,10
4/4/16,160404_164616atl,2ba6eca0-fc61-4901-bdd4-ba9ed8836373,5,3,453286,518692,9,Home Run,S,80,3.48,1.65,-5.38,10.76,FF,6,1.168,L,0,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,206.453,1,1,was,0.072173855,-137.4376547,0.290214919,-5.603806342,10.74724029,-5.38,10.76,-3.344609528,55,5.233704473,9.413406988,-140.7743901,-2.152904638,-11.08900038,30.94399969,-10.91199962,96.21,-0.476125841,3.512312061,-0.46,3.48,2473,20
4/4/16,160404_164631atl,b2dd6571-8e4b-426b-9b41-3c1c435648eb,5,4,453286,518692,9,Home Run,S,81,3.48,1.65,-6.47,11.26,FF,12,0.895,L,1,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,209.765,0.180328,1,was,0.071832943,-138.0627818,0.289149633,-6.686427084,11.24537731,-6.47,11.26,-3.345007399,55,5.282806674,11.20089944,-141.496119,-4.415654081,-13.32900015,31.99399893,-9.762,96.82,0.048165354,2.76498693,0.07,2.73,2675,21
4/4/16,160404_164646atl,4dac1139-3c4a-47cb-a776-bba55ad7e693,5,5,453286,518692,9,Home Run,X,82,3.48,1.65,-5.82,10.25,FF,12,1.091,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, run(s)",209.473,-0.0491803,1,was,0.071421151,-138.8780914,0.287277298,-6.040572442,10.24357115,-5.82,10.25,-3.331753356,55,5.139451949,11.14841398,-142.2738356,-4.316530769,-12.19900004,31.82400076,-11.49199954,97.35,0.113724066,2.546942044,0.14,2.52,2448,22
4/4/16,160404_164735atl,6d2473f1-21dd-44e6-a7b9-5620bc198c7b,2,1,453286,611177,10,Groundout,S,87,3.29,1.48,-7.23,9.55,FT,12,0.629,R,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,216.999,0.21547,1,was,0.072944783,-136.0689886,0.292348964,-7.450580138,9.541808925,-7.23,9.55,-3.318913352,55,5.237069204,11.43207374,-139.1207737,-3.832445909,-14.52899996,27.99400084,-13.57200042,95.21,0.099237981,2.605704025,0.12,2.58,2453,0
4/4/16,160404_164746atl,be6a262d-e55f-4991-a4a5-c95abec46b8d,2,2,453286,611177,10,Groundout,X,88,3.29,1.48,0.92,2.37,SL,5,1.325,R,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",159.169,0.480663,1,was,0.080971721,-122.5888128,0.324396797,0.606775133,2.397424095,0.92,2.37,-3.236561311,55,5.474554482,4.739517365,-125.3121582,0.454538572,0.961000048,22.50399916,-28.38200084,85.5,-1.030206602,2.861657328,-1,2.82,476,1
4/4/16,160404_165732atl,17d20c5f-d18b-4109-95e0-59bd2891816d,2,1,453286,455976,14,Pop Out,S,115,3.5,1.66,-8.15,10.34,FF,13,0.62,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,218.12,0.0978261,2,was,0.073844191,-134.4195295,0.295861744,-8.376495023,10.33445947,-8.15,10.34,-3.235572015,55,5.464105283,11.78043739,-137.4108071,-4.265442195,-15.94900004,27.10399954,-12.50199977,94.08,0.233978573,2.699871265,0.26,2.67,2666,0
4/4/16,160404_165749atl,f62497f1-7fa9-4a41-a033-47621bbbafdb,2,2,453286,455976,14,Pop Out,X,116,3.5,1.66,4.04,-1.05,SL,18,1.292,L,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",76.2118,-0.815217,2,was,0.086413254,-114.894976,0.345785625,3.673837196,-0.992172214,4.04,-1.05,-2.980891818,55,5.737389816,5.619080089,-117.3702498,-0.157243727,5.121000134,19.16400092,-33.56199924,80.12,0.265443078,1.877367705,0.31,1.83,720,1
4/4/16,160404_165824atl,9e19d673-a4c8-4365-bece-3b4d61953d8e,5,1,453286,493343,15,Strikeout,S,120,3.21,1.49,-7.8,9.91,FT,16,0.698,R,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Called Strike,218.042,-0.151163,2,was,0.072611274,-136.5283264,0.292913786,-8.014779756,9.90818075,-7.8,9.91,-3.43578793,55,5.319257314,10.59603216,-140.0871296,-5.048484104,-15.56899992,32.81399863,-12.93200008,95.85,-0.436946787,2.251339878,-0.42,2.22,2558,0
4/4/16,160404_165835atl,b59e6c9f-1ac2-4892-a593-c815596fa67a,5,2,453286,493343,15,Strikeout,S,121,3.24,1.49,-6.93,8.84,FT,16,0.618,R,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,217.938,-0.474286,2,was,0.073256047,-135.4140091,0.294488391,-7.154161315,8.839023496,-6.93,8.84,-3.299011978,55,5.252088166,9.725642995,-138.6815556,-5.032128072,-13.74900023,29.85399954,-15.19200031,94.85,-0.492144941,1.980027391,-0.47,1.95,2276,1
4/4/16,160404_165925atl,41248ca3-4d81-4c21-a55f-0e7aa75add93,5,3,453286,493343,15,Strikeout,B,122,3.24,1.49,1.34,3.28,SL,23,1.364,R,2,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,158.046,-1.64,2,was,0.080204165,-123.8026058,0.320762197,1.037732317,3.313212305,1.34,3.28,-3.356114746,55,5.416910589,7.781291691,-126.4310293,-4.17799792,1.681000076,21.92399924,-26.81199924,86.41,0.235890373,0.972843532,0.26,0.93,671,2
4/4/16,160404_165941atl,438650cf-6a5a-4294-baab-3b9e054ef7e6,5,4,453286,493343,15,Strikeout,B,123,3.24,1.49,2.5,1.28,SL,20,1.335,R,2,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,117.827,-0.942857,2,was,0.079621078,-124.8287692,0.316827497,2.198916815,1.311159294,2.5,1.28,-3.253644053,55,5.433231427,3.923965588,-127.1201858,-2.278401361,3.650999866,19.24400084,-30.00199977,86.73,-1.196346086,1.589808993,-1.17,1.54,538,12
4/4/16,160404_165958atl,fac605cc-ac61-410d-b086-33e22baf412b,5,5,453286,493343,15,Strikeout,S,124,3.24,1.49,-0.25,-0.85,SL,22,1.326,R,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,343.008,-1.28571,2,was,0.079919357,-124.2412645,0.319657743,-0.545033845,-0.80498221,-0.25,-0.85,-3.293688596,55,5.263311886,7.293152567,-126.8866101,-1.697669584,-0.889000006,22.14400046,-33.49199954,86.66,-0.176858724,1.288827241,-0.15,1.24,158,22
4/4/16,160404_170037atl,9035afa0-1842-44bf-ba50-25e294edfd53,5,1,453286,150229,16,Strikeout,B,128,3.64,1.67,3.9,-1.74,SL,10,1.221,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,66.5684,0.116751,2,was,0.086885119,-114.3180148,0.346917473,3.524620767,-1.684683557,3.9,-1.74,-3.132148094,55,5.652899685,1.898074121,-116.6397381,2.302318521,4.880999886,17.874,-34.512,79.55,-1.672292424,2.827579361,-1.64,2.77,734,0
4/4/16,160404_170049atl,ac0ad4b0-985a-4583-b536-601d5e21458e,5,2,453286,150229,16,Strikeout,B,129,3.61,1.67,-8.58,9.72,FT,5,0.725,L,0,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,221.327,0.742268,2,was,0.072573857,-136.7603342,0.290908888,-8.799109811,9.712076415,-8.58,9.72,-3.266134513,55,5.350712871,7.559866687,-139.8399407,-2.293617175,-17.32900015,28.39400046,-13.05199996,95.5,-1.628909619,3.393867098,-1.61,3.36,2668,10
4/4/16,160404_170103atl,ad35dab5-3707-419b-abfa-a2e04851e264,5,3,453286,150229,16,Strikeout,S,130,3.6,1.67,-10.94,2.42,CH,20,1.373,L,0,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,257.305,-1.2487,2,was,0.079990176,-124.1396987,0.319825865,-11.18771142,2.446947313,-10.94,2.42,-3.347217532,55,5.312861206,9.73951623,-126.7575828,-2.546141881,-18.22899977,21.89400046,-28.19200031,86.7,-0.827442717,1.472630077,-0.8,1.43,2099,20
4/4/16,160404_170122atl,a258316c-d520-4ff1-b564-138f54736941,5,4,453286,150229,16,Strikeout,S,131,3.6,1.67,-9.33,9.6,FT,6,0.751,L,1,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,224.033,0.471503,2,was,0.07250647,-136.886452,0.290649931,-9.538679129,9.598489386,-9.33,9.6,-3.312204305,55,5.179476208,10.27270283,-139.971857,-2.537245103,-18.81899992,28.47400038,-13.24199954,95.71,-0.711381052,3.112998576,-0.69,3.09,2757,21
4/4/16,160404_170141atl,e046da5e-a092-497a-8adb-8acd623c03ad,5,5,453286,150229,16,Strikeout,S,132,3.6,1.67,-7.81,9.33,FT,11,0.75,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul Tip,219.786,-0.0362694,2,was,0.072103526,-137.5879464,0.289748504,-8.023838058,9.327479207,-7.81,9.33,-3.368765695,55,5.202466477,10.46553394,-140.8796046,-3.755237033,-15.92899958,30.55400031,-13.66199962,96.35,-0.467246014,2.630617553,-0.45,2.6,2507,22
4/4/16,160404_171410atl,d87ef724-034f-49b0-b2b0-61b54d405cf1,2,1,453286,607054,21,Lineout,S,171,3.22,1.44,-9.79,6.33,FT,5,0.873,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul Tip,236.925,0.617977,3,was,0.074252002,-133.6319996,0.298081466,-10.01137385,6.342473205,-9.79,6.33,-3.33080183,55,5.240458652,8.37720185,-136.7535423,-1.547636861,-18.77900092,28.13400023,-20.28200046,93.42,-1.475189379,2.910768627,-1.46,2.88,2337,0
4/4/16,160404_171426atl,d6e0cca5-88ee-461c-b57e-86a0cac7fabf,2,2,453286,607054,21,Lineout,X,172,3.22,1.44,-8.68,6.25,CH,10,1.398,L,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",234.039,0.224719,3,was,0.080355251,-123.5737517,0.321312382,-8.944236739,6.260780296,-8.68,6.25,-3.294561815,55,5.465214708,8.802100632,-126.1855464,-1.70440848,-14.43899981,21.74400084,-22.07199947,86.25,-0.815857221,2.562413128,-0.79,2.53,1998,1
4/4/16,160404_171501atl,48f2c489-ef02-4d34-9cb2-af1746cddc87,2,1,453286,527054,22,Pop Out,B,176,3.59,1.57,-10.22,7.77,FT,10,0.847,R,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,232.578,0.207921,3,was,0.073845866,-134.3233888,0.296966848,-10.43402963,7.776709985,-10.22,7.77,-3.31747809,55,5.292629572,8.89740179,-137.5917613,-2.494209918,-19.71899954,29.624,-17.48199931,94.02,-1.329197493,2.826734611,-1.31,2.79,2577,0
4/4/16,160404_171513atl,1464ff30-151c-4d4d-8732-02d9ce7b771b,2,2,453286,527054,22,Pop Out,X,177,3.48,1.57,-9.85,7.46,FT,15,0.809,R,0,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",232.679,-0.371728,3,was,0.073285702,-135.2535297,0.295852065,-10.06174486,7.46635098,-9.85,7.46,-3.340484039,55,5.153486057,9.870948547,-138.834208,-3.642344941,-19.15900008,32.71400015,-17.96200076,94.93,-0.913387579,2.201914588,-0.89,2.17,2478,10
4/4/16,160404_171559atl,067dd961-9c6a-4497-a48f-a3a833c1231d,8,1,453286,542255,23,Walk,S,181,3.07,1.26,6.53,-3.67,SL,12,1.144,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Called Strike,61.05,0.447514,3,was,0.087539938,-113.4061468,0.350459351,6.139368112,-3.598431269,6.53,-3.67,-3.026070863,55,5.673338911,3.747257757,-115.8795674,2.572828445,8.330999695,18.90400069,-37.06199924,79.07,-0.257599504,2.618981361,-0.22,2.57,1273,0
4/4/16,160404_171616atl,72199cb6-496a-4677-8c01-376ad6dcdb75,8,2,453286,542255,23,Walk,B,182,3,1.33,7.89,-3.31,SL,21,1.233,L,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,67.5764,-1.35928,3,was,0.085920574,-115.4421205,0.345594566,7.496494983,-3.241242437,7.89,-3.31,-2.998497873,55,5.598043958,2.663975442,-118.2641248,-0.82415786,10.46099981,21.98400061,-36.70199863,80.66,-0.560927763,1.085133823,-0.52,1.03,1467,1
4/4/16,160404_171630atl,cbed0058-83af-458d-85a5-8e1a941e6bfd,8,3,453286,542255,23,Walk,S,183,3.07,1.32,-8.88,6.73,FT,12,0.843,L,1,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,232.69,0.405714,3,was,0.072233878,-137.1373967,0.292599053,-9.096851501,6.732872669,-8.88,6.73,-3.244700048,55,5.286907341,11.22873942,-141.0247692,-2.942714823,-17.70899931,36.04399817,-19.07199947,96.48,-0.168072384,2.579332213,-0.14,2.55,2251,11
4/4/16,160404_171650atl,7d13bcab-5fa5-437d-9e4d-928284eba33a,8,4,453286,542255,23,Walk,B,184,2.92,1.36,0.82,6.82,SL,24,1.129,L,2,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,173.214,-1.20513,3,was,0.078419428,-126.557842,0.314447238,0.52859679,6.832603217,0.82,6.82,-3.300283484,55,5.198184634,11.18345349,-129.4318638,-4.710876503,0.890999995,24.52399962,-20.66199962,88.64,1.609906061,1.24002712,1.64,1.2,1313,12
4/4/16,160404_171713atl,666036ae-fd13-4617-8c31-3d44a99f48c5,8,5,453286,542255,23,Walk,S,185,3.07,1.32,0.61,3.77,SL,16,1.091,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,170.854,-0.165714,3,was,0.07754032,-128.0093233,0.310706791,0.330741587,3.792233113,0.61,3.77,-3.16017752,55,5.221283812,6.096104904,-130.8663703,-1.889130199,0.570999943,24.65400069,-25.63200084,89.33,-0.507686669,2.08315959,-0.48,2.05,743,22
4/4/16,160404_171737atl,6edd532b-6ef5-4167-b413-2bf91fd7ace4,8,6,453286,542255,23,Walk,B,186,2.94,1.27,-6.4,7.86,FT,0,0.733,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,219.023,2.06587,3,was,0.07154646,-138.6176357,0.287973743,-6.62220238,7.860164388,-6.4,7.86,-3.231291125,55,5.053270495,8.308316362,-142.0586813,0.196910833,-13.30899969,32.19399969,-16.38200084,97.02,-0.988214471,3.853953644,-0.97,3.83,2098,22
4/4/16,160404_171756atl,771bc380-de7d-4ffb-b705-b4a6fafea267,8,7,453286,542255,23,Walk,S,187,3.07,1.32,-7.41,2.86,CH,17,1.339,L,2,3,R,gid_2016_04_04_wasmlb_atlmlb_1/,Foul,248.586,0.0514286,3,was,0.079229425,-125.2604641,0.317742828,-7.674412004,2.887672592,-7.41,2.86,-3.107011234,55,5.320524822,9.464265835,-128.1155879,-1.008226362,-12.66900031,24.11399977,-27.41199962,87.59,-0.184198656,2.273653728,-0.15,2.24,1495,32
4/4/16,160404_171814atl,71e6bafd-b038-4f83-b61d-3b915025aa58,8,8,453286,542255,23,Walk,B,188,2.92,1.22,-10.18,2.03,CH,22,1.337,L,2,3,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,258.487,-0.764706,3,was,0.078861718,-125.7374744,0.317715898,-10.42280857,2.057427936,-10.18,2.03,-3.216423037,55,5.311170069,11.3881441,-128.9245224,-2.55118614,-17.20899931,27.05400031,-28.78200046,88.26,0.111245468,1.47048251,0.13,1.42,1939,32
4/4/16,160404_171912atl,0a888d24-5b77-46db-9342-17d70a76b9bd,3,1,453286,430947,24,Groundout,S,193,3.18,1.57,-6.13,9.41,FF,12,0.886,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Called Strike,212.944,0.192547,3,was,0.073389695,-135.1568188,0.295149858,-6.360500758,9.406683276,-6.13,9.41,-3.242201131,55,5.191579123,9.769207724,-138.4499392,-3.64780707,-12.16900031,30.03399985,-14.18200008,94.67,-0.284681374,2.553053777,-0.26,2.53,2270,0
4/4/16,160404_171940atl,46716ea3-76a9-488b-abc9-2bdfaaecc79f,3,2,453286,430947,24,Groundout,S,194,3.32,1.58,-6.74,9.45,FT,5,0.643,L,1,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Called Strike,215.352,0.747126,3,was,0.073339998,-135.0914826,0.296810467,-6.971424655,9.449401822,-6.74,9.45,-3.433328014,55,5.275250333,8.735059214,-138.8536231,-2.374682352,-13.18899981,34.35399954,-14.30199996,94.87,-0.972828018,3.129778228,-0.95,3.1,2316,1
4/4/16,160404_172012atl,2d9997a9-9514-4e15-a4a6-2bd5a70c2fe8,3,3,453286,430947,24,Groundout,X,195,3.16,1.5,-5.48,2.49,CH,15,1.273,L,2,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,"In play, out(s)",245.186,-0.542169,3,was,0.080577404,-123.1875427,0.32283346,-5.764904604,2.518198884,-5.48,2.49,-3.291212587,55,5.099417963,5.835365909,-125.92772,-0.930177183,-9.218999542,22.75399916,-28.15199939,85.95,-1.610305829,1.921506645,-1.58,1.88,1118,2
4/4/16,160404_172930atl,a31febf9-6295-4709-9b4e-a6cb6f94f56d,5,1,453286,518692,29,Strikeout,B,227,3.76,1.65,-9.9,3.61,CH,23,1.354,L,0,0,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,249.708,-1.19905,4,was,0.0804072,-123.6029432,0.320028899,-10.15110727,3.636061457,-9.9,3.61,-3.135608096,55,5.471737279,11.86607731,-125.8880754,-3.285784638,-16.51900069,19.00399916,-26.262,86.24,0.487671443,1.47980944,0.52,1.44,1985,0
4/4/16,160404_172941atl,ec2e0d70-aa01-4df7-b1bb-df52bf0f856a,5,2,453286,518692,29,Strikeout,S,228,3.72,1.65,-9.7,8.76,FF,17,1.054,L,0,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Called Strike,227.777,-0.855072,4,was,0.072634866,-136.7588587,0.289875882,-9.906400149,8.755888383,-9.7,8.76,-3.160011174,55,5.208770574,12.14457253,-139.4980482,-5.539365042,-19.64899985,25.22400038,-14.81200019,95.55,0.119309684,1.825611667,0.13,1.8,2712,10
4/4/16,160404_172954atl,b1e70b8f-a66d-494f-b457-352a20166f7f,5,3,453286,518692,29,Strikeout,B,229,3.68,1.65,-8.54,1.04,CH,10,1.227,L,1,1,R,gid_2016_04_04_wasmlb_atlmlb_1/,Ball,262.776,-0.0837438,4,was,0.078961349,-125.7774813,0.315442713,-8.79357563,1.072852758,-8.54,1.04,-3.192367545,55,5.363612603,7.103621407,-128.3689792,0.245353625,-14.72899977,21.95399992,-30.38200084,87.66,-1.496913934,2.615478048,-1.47,2.58,1636,11
4/4/16,160404_173008atl,0dbc4fd8-149b-44ed-b3d6-2eca6413a297,5,4,453286,518692,29,Strikeout,S,230,3.48,1.65,-8.22,8.24,FT,11,0.81,L,1,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,224.761,0.278689,4,was,0.071917386,-137.9558658,0.288867927,-8.43074989,8.244501271,-8.22,8.24,-3.290298294,55,5.146012363,9.986482017,-141.220894,-2.703573302,-16.83900038,30.38400023,-15.71199981,96.55,-0.654889043,2.840556841,-0.64,2.82,2407,21
4/4/16,160404_173023atl,262baad6-486b-4003-8738-6c6662660226,5,5,453286,518692,29,Strikeout,S,231,3.48,1.65,-1.33,4.59,FF,24,1.178,L,2,2,R,gid_2016_04_04_wasmlb_atlmlb_1/,Swinging Strike,196.03,-1.85246,4,was,0.076827645,-129.3419591,0.306028572,-1.600912646,4.600446839,-1.33,4.59,-3.256533985,55,5.093425131,10.31642002,-131.7928767,-4.888971874,-2.848999895,21.33399908,-23.99199954,90.2,0.833369723,0.910348384,0.86,0.87,946,22
